bbl,parent_property_id,gross_floor_area,first_area_type,year_built,metered_area_energy,metered_area_water,eui_kbtu_sf,steam_kbtu,natural_gas_kbtu,electricity_kbtu,total_ghg_mmco2e,direct_ghg_mmco2e,indirect_ghg_mmco2e,water_kgal,wui_gal_sf,year,occupancy,street_number,street_name
3067010064,,136800.0,Multifamily Housing,1948.0,Whole Building,,2866.3,,8849399.6,383257070.8,32255.2,470.0,31785.1,,,2016,100.0,915,EAST   17 STREET    
3067030067,,75852.0,Multifamily Housing,1927.0,Whole Building,Whole Building,74.6,,4862844.8,795395.4,324.3,258.3,66.0,4588.2,60.49,2016,100.0,1348,OCEAN AVENUE        
3067040032,,50400.0,Multifamily Housing,1936.0,Whole Building,,72.3,,3478999.8,712473.4,243.9,184.8,59.1,,,2016,100.0,960,EAST   12 STREET    
3067060014,,50400.0,Multifamily Housing,1985.0,Whole Building,Whole Building,112.4,,,664466.9,445.1,390.0,55.1,4938.3,94.21,2016,100.0,918,EAST   14 STREET    
3067060020,,93078.0,Multifamily Housing,1963.0,Whole Building,Whole Building,61.0,,5245331.0,325141.3,305.6,278.6,27.0,,,2016,100.0,950,EAST   14 STREET    
3067070076,,64782.0,Multifamily Housing,1962.0,Whole Building,Whole Building,149.7,,4774200.1,1229428.2,708.9,606.9,102.0,4226.8,58.78,2016,100.0,925,EAST   14 STREET    
3067090001,,149400.0,Multifamily Housing,1941.0,Whole Building,Whole Building,71.2,,9675452.5,2023640.5,681.7,513.9,167.8,7649.4,46.55,2016,100.0,1602,AVENUE I            
3067090036,,111902.0,K-12 School,1922.0,Whole Building,Whole Building,,,,4026159.8,,,333.9,,,2016,100.0,1605,AVENUE J            
3067120056,,53325.0,Multifamily Housing,1925.0,Whole Building,Whole Building,93.5,,5082300.2,735354.2,330.9,269.9,61.0,4630.7,74.43,2016,100.0,1400,OCEAN AVENUE        
3067120066,,66150.0,Multifamily Housing,1936.0,Whole Building,,59.0,,3116500.1,671730.7,277.6,221.9,55.7,2475.3,32.09,2016,100.0,1412,OCEAN AVENUE        
3067120090,,54531.0,Multifamily Housing,1936.0,Whole Building,Whole Building,98.0,,4276683.1,484774.5,376.1,335.9,40.2,,,2016,100.0,1480,OCEAN AVENUE        
3067140041,,57500.0,Multifamily Housing,1923.0,Whole Building,,85.9,,5152928.1,119328.5,350.5,340.6,9.9,460.5,,2016,100.0,1201,AVENUE K            
3067150062,,50100.0,Multifamily Housing,1935.0,Whole Building,Whole Building,66.8,,3301400.1,549697.1,220.9,175.4,45.6,2961.5,51.4,2016,100.0,1061,EAST   13 STREET    
3067160042,,96000.0,Multifamily Housing,1926.0,Whole Building,Whole Building,81.6,,8009064.5,1131462.7,519.2,425.4,93.8,7826.6,69.88,2016,100.0,1417,AVENUE K            
3067210058,,62100.0,Multifamily Housing,1929.0,Whole Building,Whole Building,55.5,,2906489.8,544508.3,199.5,154.4,45.2,4730.3,76.05,2016,100.0,1520,OCEAN AVENUE        
3067210070,,65980.0,Multifamily Housing,1926.0,Whole Building,Whole Building,133.0,,6896345.4,913002.6,559.2,483.5,75.7,,,2016,100.0,1554,OCEAN AVENUE        
3067210082,,77224.0,Multifamily Housing,1926.0,Whole Building,Whole Building,71.9,,4891404.4,737313.0,377.3,316.2,61.1,6084.4,68.51,2016,100.0,1562,OCEAN AVENUE        
3067220001,,57500.0,Multifamily Housing,1924.0,Whole Building,,77.9,,4510320.3,246405.2,322.3,301.9,20.4,476.2,,2016,100.0,1102,AVENUE K            
3067250001,,108000.0,Multifamily Housing,1928.0,Whole Building,,73.7,,5850800.3,1151543.2,506.8,411.3,95.5,,,2016,100.0,1402,AVENUE K            
3067300001,,68400.0,Multifamily Housing,1935.0,Common areas only,,78.2,,5497600.1,744008.3,353.7,292.0,61.7,3170.7,39.73,2016,100.0,1680,OCEAN AVENUE        
3067300059,,67000.0,Multifamily Housing,1954.0,Whole Building,Whole Building,76.1,,4221632.2,879278.8,297.2,224.2,72.9,3275.5,48.89,2016,100.0,1916,AVENUE K            
3067300063,,100640.0,Multifamily Housing,1929.0,Whole Building,,93.1,,8103221.1,1269520.7,535.7,430.4,105.3,,,2016,100.0,1620,OCEAN AVENUE        
3067300072,,100610.0,Multifamily Housing,1929.0,Whole Building,Whole Building,85.3,,7414187.1,1169787.9,490.8,393.8,97.0,9866.5,98.08,2016,100.0,1640,OCEAN AVENUE        
3067300082,,78000.0,Multifamily Housing,1927.0,Whole Building,,66.8,,4545199.7,678872.0,297.7,241.4,56.3,3202.3,40.92,2016,100.0,1650,OCEAN AVENUE        
3067310039,,65500.0,Multifamily Housing,1938.0,Whole Building,,78.1,,3659999.7,1457962.6,315.3,194.4,120.9,3713.1,56.69,2016,100.0,1280,EAST   12 STREET    
3067320028,,52000.0,Multifamily Housing,1938.0,Whole Building,Whole Building,79.7,,3025075.4,567739.2,248.7,201.6,47.1,4435.2,,2016,100.0,1256,EAST   13 STREET    
3067330029,,56112.0,Multifamily Housing,1931.0,Whole Building,Whole Building,128.2,,6553200.1,660737.2,402.9,348.1,54.8,2397.2,42.62,2016,100.0,1249,EAST   13 STREET    
3067370023,,64800.0,Multifamily Housing,1937.0,Whole Building,Whole Building,87.5,,5802899.3,809725.7,375.4,308.2,67.2,,,2016,100.0,1270,EAST   18 STREET    
3067370064,,84984.0,Multifamily Housing,1963.0,Whole Building,Whole Building,81.1,,5769699.9,1119197.4,399.3,306.5,92.8,6602.2,77.69,2016,100.0,1705,ELM AVENUE          
3067380007,,57600.0,Multifamily Housing,1960.0,Whole Building,Whole Building,1.3,,,77077.1,6.4,0.0,6.4,2659.2,46.17,2016,100.0,1818,AVENUE L            
3067380024,,97620.0,Multifamily Housing,1931.0,Whole Building,Whole Building,64.8,,5408099.9,921049.0,363.6,287.3,76.4,5810.1,59.52,2016,100.0,1270,EAST   19 STREET    
3067380037,,50658.0,Multifamily Housing,1931.0,Whole Building,,74.7,,2639300.2,456826.7,229.3,191.4,37.9,,,2016,100.0,1290,EAST   19 STREET    
3067390006,,60036.0,Multifamily Housing,1931.0,Whole Building,,72.3,,2948754.6,576001.8,264.8,217.1,47.8,,,2016,100.0,1289,EAST   19 STREET    
3067390019,,158590.0,Multifamily Housing,1959.0,Whole Building,,86.4,,10838600.4,2864412.0,813.2,575.7,237.6,,,2016,100.0,1255,EAST   19 STREET    
3067390030,,53275.0,Multifamily Housing,1960.0,Whole Building,,71.0,,3751200.2,660273.2,254.0,199.2,54.8,,,2016,100.0,1233,EAST   19 STREET    
3067390036,,57600.0,Multifamily Housing,1935.0,Whole Building,,54.1,,2950000.0,164271.6,170.3,156.7,13.6,2291.3,39.78,2016,100.0,1902,AVENUE L            
3067410054,,56640.0,Multifamily Housing,1943.0,Whole Building,Whole Building,86.0,,3252780.6,721999.2,299.2,239.3,59.9,2692.2,47.53,2016,100.0,1215,AVENUE N            
3067430044,,57600.0,Multifamily Housing,1940.0,Whole Building,Whole Building,75.8,,3506399.7,679859.7,291.5,235.2,56.4,4117.3,64.4,2016,100.0,1423,AVENUE N            
3067460044,,90000.0,Multifamily Housing,1938.0,Whole Building,,78.9,,7307580.9,973012.7,468.8,388.1,80.7,5909.0,56.28,2016,100.0,1701,AVENUE N            
3067460096,,80135.0,Multifamily Housing,1930.0,Whole Building,,65.7,,5019400.0,821810.8,334.8,266.6,68.2,,,2016,100.0,1347,EAST   17 STREET    
3067470052,,64320.0,Multifamily Housing,1936.0,Whole Building,Whole Building,68.3,,4011339.6,820577.9,281.1,213.1,68.1,3260.8,46.09,2016,100.0,1801,AVENUE N            
3067470073,,81720.0,Multifamily Housing,1961.0,Whole Building,Whole Building,54.3,,2084662.2,2349564.7,305.6,110.7,194.9,4962.8,60.73,2016,100.0,1349,EAST   18 STREET    
3067470085,,55900.0,Multifamily Housing,1963.0,Whole Building,,87.3,,4114745.2,767134.6,282.2,218.6,63.6,,,2016,100.0,1333,EAST   18 STREET    
3067480026,,101600.0,Multifamily Housing,1949.0,Whole Building,Whole Building,158.4,,14743400.8,1353293.6,895.3,783.1,112.2,4832.2,47.56,2016,100.0,1818,OCEAN AVENUE        
3067480040,,53052.0,Multifamily Housing,1927.0,Whole Building,,70.2,,3263865.1,529195.3,217.2,173.4,43.9,,,2016,100.0,1854,OCEAN AVENUE        
3067480045,,60372.0,Multifamily Housing,1928.0,Whole Building,Whole Building,78.2,,4804598.8,702394.7,313.4,255.2,58.3,2711.4,38.5,2016,100.0,1866,OCEAN AVENUE        
3067480052,,53333.0,Multifamily Housing,1939.0,Whole Building,Whole Building,94.8,,4407199.9,648972.6,287.9,234.1,53.8,,,2016,100.0,1901,AVENUE N            
3067490005,,85584.0,Multifamily Housing,1931.0,Whole Building,Whole Building,72.7,,5400664.6,820052.9,354.9,286.9,68.0,4271.2,49.91,2016,100.0,1122,AVENUE N            
3067500050,,92768.0,Multifamily Housing,1987.0,Whole Building,Whole Building,100.2,,6548600.0,2745581.8,575.5,347.8,227.7,7488.6,80.72,2016,100.0,1219,AVENUE O            
3067510023,,58800.0,Multifamily Housing,1940.0,Whole Building,,99.4,,4244209.8,673766.9,349.9,294.1,55.9,,,2016,100.0,1440,EAST   14 STREET    
3067520050,,72000.0,Multifamily Housing,1939.0,Whole Building,,68.4,,3788099.8,795272.4,347.0,281.1,66.0,5380.7,64.98,2016,100.0,1415,AVENUE O            
3067540052,,56892.0,Multifamily Housing,1938.0,Whole Building,,79.1,,,578934.5,356.2,308.2,48.0,,,2016,100.0,1485,EAST   16 STREET    
3067560001,,57600.0,Multifamily Housing,1935.0,Whole Building,,63.3,,2735099.8,601569.7,258.7,208.8,49.9,2770.1,41.82,2016,100.0,1810,AVENUE N            
3067560006,,57600.0,Multifamily Housing,1935.0,Whole Building,Whole Building,66.5,,3146100.0,594387.4,265.6,216.3,49.3,6564.9,99.11,2016,100.0,1814,AVENUE N            
3067570031,,52830.0,Multifamily Housing,1935.0,Whole Building,Whole Building,109.2,,5140277.4,630639.1,325.3,273.0,52.3,3293.7,62.35,2016,100.0,1928,OCEAN AVENUE        
3067590026,,58800.0,Multifamily Housing,1939.0,Whole Building,Whole Building,47.9,,1279223.9,1534785.9,195.2,67.9,127.3,2444.6,41.58,2016,100.0,1550,EAST   13 STREET    
3067590034,,80600.0,Multifamily Housing,1961.0,Whole Building,Whole Building,68.8,,4702800.0,840706.6,319.5,249.8,69.7,0.0,0.0,2016,100.0,1580,EAST   13 STREET    
3067600035,,75600.0,Multifamily Housing,1961.0,Whole Building,,110.4,,6456499.6,841371.9,412.7,342.9,69.8,3862.2,58.41,2016,100.0,1570,EAST   14 STREET    
3067600062,,71000.0,Multifamily Housing,1940.0,Whole Building,,72.9,,5069094.1,105455.2,278.0,269.2,8.7,2755.6,38.81,2016,100.0,1561,EAST   13 STREET    
3067610057,,52700.0,Multifamily Housing,1936.0,Whole Building,,80.3,,3676145.8,551689.3,241.0,195.3,45.8,,,2016,100.0,1585,EAST   14 STREET    
3067610063,,62500.0,Multifamily Housing,1936.0,Whole Building,,67.3,,4679416.9,644719.8,302.0,248.5,53.5,,,2016,100.0,1565,EAST   14 STREET    
3067610075,,78000.0,Multifamily Housing,1964.0,Whole Building,Whole Building,68.1,,4134824.4,1180304.7,317.5,219.6,97.9,3655.7,46.87,2016,100.0,1547,EAST   14 STREET    
3067640020,,53550.0,Multifamily Housing,1937.0,Whole Building,Whole Building,72.9,,3391399.9,513478.6,222.7,180.1,42.6,1808.0,33.76,2016,100.0,1560,EAST   18 STREET    
3067640031,,60800.0,Multifamily Housing,1986.0,Whole Building,Whole Building,76.1,,3579422.7,1046071.1,280.3,190.1,90.2,2560.0,42.1,2016,100.0,1580,EAST   18 STREET    
3067640061,,76770.0,Multifamily Housing,1963.0,Whole Building,,80.5,,4378599.6,1028997.8,381.5,296.1,85.3,3531.6,45.41,2016,100.0,1577,EAST   17 STREET    
3067650012,,67100.0,Multifamily Housing,1941.0,Whole Building,Whole Building,95.5,,4462198.6,705780.1,387.7,329.2,58.5,5932.8,88.42,2016,100.0,1530,EAST   19 STREET    
3067650028,,60500.0,Multifamily Housing,1940.0,Whole Building,,85.9,,4475305.0,719536.4,297.4,237.7,59.7,,,2016,100.0,1558,EAST   19 STREET    
3067660030,,84000.0,Multifamily Housing,1954.0,Whole Building,,55.4,,3438800.1,962939.1,318.9,239.0,79.9,,,2016,100.0,2026,OCEAN AVENUE        
3067660040,,70400.0,Multifamily Housing,1942.0,Whole Building,Whole Building,74.0,,4530700.5,687104.0,340.1,283.1,57.0,4517.5,57.69,2016,100.0,2060,OCEAN AVENUE        
3067660057,,70450.0,Multifamily Housing,1936.0,Whole Building,Whole Building,94.5,,4940200.7,680979.7,395.7,339.2,56.5,4582.6,65.05,2016,100.0,1901,AVENUE P            
3067660077,,66960.0,Multifamily Housing,1963.0,Whole Building,Whole Building,79.7,,4391999.8,942236.1,311.4,233.3,78.1,3498.0,52.24,2016,100.0,1555,EAST   19 STREET    
3067670026,,60300.0,Multifamily Housing,1938.0,Whole Building,Whole Building,60.9,,3491500.2,179543.3,200.3,185.5,14.9,46909.3,,2016,100.0,1660,EAST   21 STREET    
3067670052,,53700.0,Multifamily Housing,1941.0,Whole Building,Whole Building,54.8,,2807599.8,133339.4,160.2,149.1,11.1,4967.0,,2016,100.0,2001,AVENUE P            
3067670059,,50220.0,Multifamily Housing,1941.0,Whole Building,Whole Building,72.1,,3499200.1,120063.1,195.8,185.9,10.0,8236.1,164.0,2016,100.0,2065,OCEAN AVENUE        
3067670066,,55200.0,Multifamily Housing,1928.0,Whole Building,Whole Building,69.3,,3819799.9,427118.9,238.3,202.9,35.4,3995.5,65.21,2016,100.0,2055,OCEAN AVENUE        
3067670080,,61000.0,Multifamily Housing,1948.0,Whole Building,Whole Building,71.9,,2963900.3,828808.9,270.0,201.3,68.7,3688.7,60.47,2016,100.0,2011,OCEAN AVENUE        
3067680054,,78840.0,Multifamily Housing,1940.0,Whole Building,,79.8,,4036700.2,816696.3,466.5,398.8,67.7,3647.4,39.65,2016,100.0,1695,EAST   21 STREET    
3067680070,,57600.0,Multifamily Housing,1939.0,Whole Building,Whole Building,79.5,,3350000.1,1228320.0,279.8,177.9,101.9,3334.9,57.9,2016,100.0,1675,EAST   21 STREET    
3067700031,,104348.0,Multifamily Housing,1936.0,Whole Building,Whole Building,81.2,,8378699.9,1364141.5,558.2,445.0,113.1,5005.2,41.71,2016,100.0,2301,KINGS HIGHWAY       
3067700040,,53200.0,Multifamily Housing,1930.0,Whole Building,,60.2,,3547300.2,454608.1,226.1,188.4,37.7,5384.5,80.97,2016,100.0,2320,KINGS HIGHWAY       
3067710006,,62000.0,Multifamily Housing,1929.0,Whole Building,Whole Building,103.0,,5717200.1,696860.0,361.5,303.7,57.8,2007.1,32.24,2016,100.0,3620,BEDFORD AVENUE      
3067710013,,135000.0,Multifamily Housing,1929.0,Whole Building,,73.9,,9148436.6,1984424.7,650.5,485.9,164.6,9966.7,66.15,2016,100.0,2425,KINGS HIGHWAY       
3067710037,,76422.0,Multifamily Housing,2010.0,Whole Building,Whole Building,52.0,,2358100.2,1618825.7,259.5,125.2,134.3,2615.5,34.22,2016,100.0,3692,BEDFORD AVENUE      
3067710056,,52200.0,Multifamily Housing,1930.0,Whole Building,,74.3,,3851800.2,611290.5,255.3,204.6,50.7,,,2016,100.0,2410,KINGS HIGHWAY       
3067720001,,87862.0,Other,1937.0,Whole Building,Whole Building,50.3,,4170922.8,244336.6,241.8,221.5,20.3,3457.4,39.35,2016,100.0,3619,BEDFORD AVENUE      
3067720004,,113300.0,Hospital (General Medical & Surgical),1929.0,Whole Building,Whole Building,212.7,,12568860.2,11525611.4,1623.5,667.6,955.9,7474.0,65.97,2016,100.0,2525,KINGS HIGHWAY       
3067720015,,54000.0,Multifamily Housing,1940.0,Whole Building,Whole Building,201.4,,4322359.2,5519705.9,764.0,306.2,457.8,2495.5,46.21,2016,100.0,2520,KINGS HIGHWAY       
3067730012,,54700.0,Multifamily Housing,1935.0,Whole Building,Whole Building,78.2,,4038900.2,878494.5,287.4,214.5,72.9,2462.5,39.15,2016,100.0,2626,KINGS HIGHWAY       
3067730080,,94740.0,Multifamily Housing,1932.0,Whole Building,,78.8,,6384099.9,1080887.5,428.7,339.1,89.6,,,2016,100.0,1525,EAST   26 STREET    
3067750025,,55080.0,Multifamily Housing,1936.0,Whole Building,Whole Building,75.2,,3593300.3,546196.4,236.2,190.9,45.3,,,2016,100.0,1648,EAST   13 STREET    
3067760065,,66000.0,Multifamily Housing,1939.0,Whole Building,Whole Building,12.9,,73300.0,779832.4,68.6,3.9,64.7,4012.6,60.8,2016,100.0,1625,EAST   13 STREET    
3067770017,,229926.0,Parking,2007.0,Whole Building,Whole Building,59.8,,1629228.5,2753445.1,314.9,86.5,228.4,1705.6,23.26,2016,100.0,1630,EAST   15 STREET    
3067790004,,120000.0,Multifamily Housing,1933.0,Whole Building,,77.8,,8031548.4,1298722.9,534.3,426.6,107.7,,,2016,100.0,1610,AVENUE P            
3067790042,,50400.0,Multifamily Housing,1932.0,Whole Building,,111.3,,5233662.0,376132.1,309.2,278.0,31.2,3736.0,74.13,2016,100.0,1615,QUENTIN ROAD        
3067810027,,50400.0,Multifamily Housing,1931.0,Whole Building,,58.6,,2983731.2,461981.9,196.8,158.5,38.3,2436.4,41.44,2016,100.0,1656,EAST   19 STREET    
3067810040,,64300.0,Multifamily Housing,1962.0,Whole Building,Whole Building,95.8,,5288600.0,870670.8,353.1,280.9,72.2,0.0,,2016,90.0,1811,QUENTIN ROAD        
3067810050,,60500.0,Multifamily Housing,1940.0,Whole Building,,11.5,,,696667.1,57.8,0.0,57.8,,,2016,100.0,1675,EAST   18 STREET    
3067820043,,65000.0,Multifamily Housing,1929.0,Whole Building,Whole Building,93.2,,5219391.1,840876.2,347.0,277.2,69.7,7206.7,110.87,2016,95.0,1925,QUENTIN ROAD        
3067820050,,66000.0,Multifamily Housing,1922.0,Whole Building,Whole Building,53.4,,3335900.3,190948.9,193.0,177.2,15.8,4009.1,60.74,2016,100.0,1909,QUENTIN ROAD        
3067830010,,51000.0,Multifamily Housing,1935.0,Whole Building,Whole Building,85.0,,4016296.8,573689.9,260.9,213.3,47.6,3198.7,59.23,2016,100.0,2020,KINGS HIGHWAY       
3067830043,,66875.0,Multifamily Housing,1926.0,Whole Building,Whole Building,69.3,,4683811.1,721976.5,308.7,248.8,59.9,1487.2,19.06,2016,100.0,2157,OCEAN AVENUE        
3067830076,,50800.0,Multifamily Housing,1954.0,Whole Building,Whole Building,37.9,,40588.8,574776.8,146.8,99.2,47.7,,,2016,100.0,2000,KINGS HIGHWAY       
3067940043,,75000.0,Multifamily Housing,1938.0,Whole Building,,97.5,,5225230.8,863612.1,439.8,368.2,71.6,,,2016,100.0,1800,EAST   12 STREET    
3067950034,,64400.0,Multifamily Housing,1937.0,Whole Building,Whole Building,76.7,,4944900.1,736091.2,323.7,262.6,61.0,4645.6,62.73,2016,100.0,1776,EAST   13 STREET    
3067950047,,70000.0,Multifamily Housing,1939.0,Whole Building,,66.9,,4680200.1,784995.4,313.7,248.6,65.1,3132.1,38.35,2016,100.0,1225,AVENUE R            
3067950053,,54100.0,Multifamily Housing,1936.0,Whole Building,Whole Building,89.2,,4926699.8,620380.1,313.1,261.7,51.5,3434.3,55.2,2016,100.0,1205,AVENUE R            
3067950060,,71400.0,Multifamily Housing,1939.0,Whole Building,Whole Building,75.5,,5376599.7,821377.7,353.7,285.6,68.1,2350.4,28.62,2016,100.0,1773,EAST   12 STREET    
3067950075,,61000.0,Multifamily Housing,1959.0,Whole Building,Whole Building,124.1,,6723900.2,846343.2,427.3,357.1,70.2,2180.6,35.75,2016,90.0,1745,EAST   12 STREET    
3067960017,,68500.0,Multifamily Housing,1961.0,Whole Building,Whole Building,126.4,,7603499.4,1053706.6,491.2,403.9,87.4,6254.5,91.31,2016,100.0,1730,EAST   14 STREET    
3067960026,,57500.0,Multifamily Housing,1961.0,Whole Building,Whole Building,126.2,,6382500.3,875473.8,411.6,339.0,72.6,8258.2,143.62,2016,100.0,1750,EAST   14 STREET    
3067960036,,63000.0,Multifamily Housing,1976.0,Whole Building,Whole Building,128.8,,7125600.1,988507.4,460.5,378.5,82.0,,,2016,100.0,1770,EAST   14 STREET    
3067960059,,51000.0,Multifamily Housing,1940.0,Whole Building,Whole Building,82.2,,2925300.1,567743.1,300.8,253.7,47.1,2705.6,46.13,2016,100.0,1775,EAST   13 STREET    
3067960067,,68000.0,Multifamily Housing,1940.0,Whole Building,Whole Building,79.3,,5584830.3,706932.4,355.3,296.6,58.6,3190.4,40.22,2016,100.0,1755,EAST   13 STREET    
3067960075,,90000.0,Multifamily Housing,1962.0,Whole Building,,104.0,,6843069.5,1438054.9,564.2,444.9,119.3,6760.9,75.13,2016,100.0,1735,EAST   13 STREET    
3068000004,,64000.0,Multifamily Housing,1941.0,Whole Building,Whole Building,97.2,,4633378.7,601633.4,369.2,319.3,49.9,,,2016,100.0,1718,QUENTIN ROAD        
3068000016,,52000.0,Multifamily Housing,1938.0,Whole Building,Whole Building,71.2,,3675232.4,645990.5,248.8,195.2,53.6,,,2016,100.0,1730,EAST   18 STREET    
3068010001,,105000.0,Multifamily Housing,1957.0,Whole Building,Whole Building,82.3,,7378029.0,1267710.0,497.0,391.9,105.1,4256.6,40.54,2016,100.0,1717,EAST   18 STREET    
3068010056,,109312.0,Multifamily Housing,1946.0,Whole Building,,37.2,,1860801.8,,98.8,98.8,0.0,44.2,0.88,2016,100.0,1775,EAST   18 STREET    
3068010069,,63000.0,Multifamily Housing,1931.0,Whole Building,,73.7,,4012300.0,629708.5,265.3,213.1,52.2,,,2016,100.0,1745,EAST   18 STREET    
3068020001,,120000.0,Multifamily Housing,1939.0,Whole Building,Whole Building,93.2,,7546668.4,1454020.2,683.6,563.0,120.6,7256.1,60.47,2016,100.0,1900,QUENTIN ROAD        
3068020014,,106800.0,Multifamily Housing,1952.0,Whole Building,,95.8,,9341500.0,1400448.6,612.3,496.2,116.1,7054.2,62.91,2016,100.0,2200,OCEAN AVENUE        
3068020036,,68000.0,Multifamily Housing,1927.0,Whole Building,,123.6,,6085200.1,2320160.0,515.6,323.2,192.4,6557.9,96.44,2016,100.0,2234,OCEAN AVENUE        
3068020041,,69000.0,Multifamily Housing,1931.0,Whole Building,Whole Building,89.3,,5392364.3,771293.6,350.4,286.4,64.0,5679.1,82.31,2016,100.0,2246,OCEAN AVENUE        
3068030001,,51000.0,Multifamily Housing,1940.0,Whole Building,Whole Building,89.7,,3375270.9,582020.6,273.4,225.1,48.3,337.7,,2016,100.0,2000,QUENTIN ROAD        
3068030051,,52812.0,Multifamily Housing,1921.0,Whole Building,Whole Building,82.4,,3977800.0,854732.2,282.2,211.3,70.9,6296.8,107.42,2016,100.0,2261,OCEAN AVENUE        
3068180017,,106000.0,Multifamily Housing,1941.0,Whole Building,,57.4,,5864499.9,1233680.3,413.8,311.5,102.3,5730.9,46.34,2016,100.0,1820,EAST   13 STREET    
3068180025,,132000.0,Multifamily Housing,1954.0,Whole Building,Whole Building,62.3,,7075499.9,1149513.1,471.1,375.8,95.3,,,2016,100.0,1840,EAST   13 STREET    
3068180065,,53500.0,Multifamily Housing,1955.0,Whole Building,,85.4,,4016335.4,554981.9,259.4,213.3,46.0,,,2016,100.0,1877,EAST   12 STREET    
3068180082,,82000.0,Multifamily Housing,1959.0,Whole Building,Whole Building,78.0,,5206247.2,1381376.1,391.1,276.5,114.6,10886.3,128.89,2016,100.0,1833,EAST   12 STREET    
3068190001,,88356.0,Multifamily Housing,1962.0,Whole Building,,77.9,,6276999.8,951163.3,412.3,333.4,78.9,3780.8,40.75,2016,100.0,1310,AVENUE R            
3068190032,,50400.0,Multifamily Housing,1931.0,Whole Building,Whole Building,74.9,,3322400.0,451520.2,213.9,176.5,37.4,,,2016,100.0,1862,EAST   14 STREET    
3068210275,,73932.0,Office,1964.0,Whole Building,Whole Building,94.2,,5937600.0,975298.2,396.3,315.4,80.9,4992.1,68.02,2016,100.0,1815,EAST   17 STREET    
3068250008,,56600.0,Multifamily Housing,1931.0,Whole Building,,66.6,,3168599.7,602050.8,218.2,168.3,49.9,3664.0,64.74,2016,100.0,2270,OCEAN AVENUE        
3068250019,,80000.0,Multifamily Housing,1931.0,Whole Building,Whole Building,75.2,,5299900.4,718884.6,341.1,281.5,59.6,,,2016,100.0,2300,OCEAN AVENUE        
3068250037,,130842.0,Multifamily Housing,1974.0,Common areas only,,51.2,,6047465.5,612178.8,566.2,321.2,245.0,50427.9,387.91,2016,100.0,2350,OCEAN AVENUE        
3068260048,,104000.0,Multifamily Housing,1931.0,Whole Building,Whole Building,47.2,,4939101.3,269773.4,284.7,262.3,22.4,5482.5,49.68,2016,100.0,2345,OCEAN AVENUE        
3068260070,,67000.0,Multifamily Housing,1941.0,Whole Building,,80.3,,4587568.5,795066.5,309.6,243.7,65.9,,,2016,100.0,2301,OCEAN AVENUE        
3068260077,,96600.0,Multifamily Housing,1937.0,Whole Building,Whole Building,66.0,,5289699.9,1081606.4,370.7,281.0,89.7,6047.1,62.6,2016,100.0,2285,OCEAN AVENUE        
3068350012,,81564.0,Multifamily Housing,1958.0,Whole Building,Whole Building,93.1,,6866039.4,1484501.8,487.8,364.7,123.1,4565.6,50.89,2016,100.0,3178,NOSTRAND AVENUE     
3068350026,,81564.0,Multifamily Housing,1959.0,Whole Building,,108.1,,5908685.0,1195255.7,540.0,440.8,99.1,3740.7,45.86,2016,100.0,3202,NOSTRAND AVENUE     
3068360050,,97020.0,Multifamily Housing,1958.0,Whole Building,,74.5,,,1501146.6,791.1,666.7,124.5,,,2016,100.0,3203,NOSTRAND AVENUE     
3068780048,,120870.0,Multifamily Housing,1963.0,Whole Building,,80.5,,7690067.3,2042039.3,577.8,408.5,169.4,,,2016,100.0,8700,  25 AVENUE         
3068940027,,58535.0,Multifamily Housing,1962.0,Whole Building,Whole Building,99.8,,4452551.8,1392155.8,352.0,236.5,115.5,3871.7,66.14,2016,100.0,8797,  25 AVENUE         
3069110006,,75586.0,Multifamily Housing,1986.0,Whole Building,Whole Building,69.7,,3900590.7,1102773.5,298.6,207.2,91.5,5960.0,82.99,2016,100.0,2629,CROPSEY AVENUE      
3069190001,,421800.0,Multifamily Housing,1963.0,Whole Building,,29.2,,,4161275.5,1052.8,707.7,345.1,28423.7,61.26,2016,100.0,2475,WEST   16 STREET    
3069250055,,134400.0,Senior Care Community,1970.0,Whole Building,Whole Building,157.4,,16849522.1,7156747.2,1501.2,907.6,593.5,9356.5,60.92,2016,100.0,2340,CROPSEY AVENUE      
3069270060,,132209.0,Multifamily Housing,1972.0,Whole Building,Whole Building,158.7,,17813328.0,2416207.8,1288.5,1088.1,200.4,10071.4,72.17,2016,100.0,2424,CROPSEY AVENUE      
3069280044,,89448.0,Multifamily Housing,1964.0,Whole Building,,174.8,,13921500.3,1887323.9,896.0,739.4,156.5,,,2016,100.0,275,BAY   37 STREET     
3069280050,,149175.0,Multifamily Housing,1963.0,Whole Building,,115.0,,15023394.6,2138159.4,975.3,798.0,177.3,,,2016,100.0,268,BAY   38 STREET     
3069350001,,188768.0,Multifamily Housing,1967.0,Whole Building,Whole Building,105.2,,640919.4,3477933.8,1521.5,1233.1,288.4,7916.6,41.54,2016,95.0,2650,CROPSEY AVENUE      
3069370048,,440000.0,Multifamily Housing,1962.0,Whole Building,,118.8,,48840004.1,3435201.9,2879.0,2594.1,284.9,22113.2,50.26,2016,100.0,2740,CROPSEY AVENUE      
3069407501,,109200.0,Multifamily Housing,1963.0,Whole Building,Whole Building,70.4,,6439499.9,1635996.0,477.7,342.0,135.7,7313.0,63.78,2016,100.0,2121,SHORE PARKWAY       
