bbl,street_number,street_name,first_area_type,year,year_built,gross_floor_area,eui_kbtu_sf,steam_kbtu_sf,natural_gas_kbtu_sf,electricity_kbtu_sf,total_ghg_mmco2e_sf,direct_ghg_mmco2e_sf,indirect_ghg_mmco2e_sf
1011130051,16,WEST 61 STREET,College/University,2017,1921,113736,93.4,,0.0241014279,63.9507359148,0.0080168109,0.0020820145,0.0059347964
1011130051,16,WEST   61 STREET    ,College/University,2016,1921,113736,85.5,,0.0248285503,65.2202345783,0.006823697,0.0014146796,0.0054090174
1011137501,30,WEST 61 STREET,Multifamily Housing,2017,1982,244100,82.8,,1.2588017206,25.8654022941,0.0054772634,0.0030766079,0.0024002458
1011137501,30,WEST   61 STREET    ,Multifamily Housing,2016,1982,244100,87.4,,1.3434768537,24.8947566571,0.0054924211,0.0034276936,0.0020647276
1011137502,1,CENTRAL PARK WEST,Hotel,2017,1960,618334,128.2,60.8511603761,0.1574488868,46.7821871351,0.0083901257,8.40969443698713E-06,0.0083818778
1011137502,1,CENTRAL PARK WEST   ,Hotel,2016,1960,618334,130.9,62.7077716897,0.151875847,47.2158149156,0.0080875385,8.08624465094916E-06,0.0080794522
1011140061,44,WEST 62 STREET,Multifamily Housing,2017,1974,247113,73.1,53.6289219912,1.5404693399,20.4332576595,0.0055387616,0.000081744,0.0054570176
1011140061,44,WEST   62 STREET    ,Multifamily Housing,2016,1974,247176,87.7,51.4426675729,1.5714741722,22.8610929055,0.0053953458,8.3341424733793E-05,0.0053115998
1011147501,41,COLUMBUS AVENUE,Multifamily Housing,2017,1930,197400,64.4,14.7537375887,1.0360840932,39.3594032421,0.0046874367,5.52178318135765E-05,0.0046322188
1011147501,41,COLUMBUS AVENUE     ,Multifamily Housing,2016,1930,197400,81.4,30.2349974671,1.0339260385,38.4207730496,0.0052487335,5.47112462006079E-05,0.0051940223
1011147502,62,WEST 62 STREET,Multifamily Housing,2017,1989,161973,124.3,,76.1299728967,36.4411994592,0.0074253116,0.0040438839,0.0033814278
1011147502,62,WEST   62 STREET    ,Multifamily Housing,2016,1989,161973,123.8,,74.1635951671,38.0048717996,0.0070913053,0.0039389281,0.0031517599
1011147503,15,CENTRAL PARK WEST,Multifamily Housing,2017,2005,837002,95.8,38.0857459122,3.0024244864,55.3948793432,0.0078288941,0.0001594978,0.0076695157
1011147503,15,CENTRAL PARK WEST   ,Multifamily Housing,2016,2005,837002,109.5,42.3340282341,3.4801814094,64.4203179921,0.0083384508,0.0001848263,0.0081536245
1011150057,1889,BROADWAY,Hotel,2017,1923,217283,53.9,,7.3809732008,53.4459718432,0.0053520064,0.0003921154,0.004959891
1011150057,1889,BROADWAY            ,Hotel,2016,1923,217283,58.9,,10.8022256688,55.6530078285,0.0051890852,0.0005739059,0.0046156395
1011157501,25,CENTRAL PARK WEST,Multifamily Housing,2017,1932,621304,101.8,,67.8649165304,23.2834119851,0.0057652936,0.0036046766,0.002160617
1011157501,25,CENTRAL PARK WEST   ,Multifamily Housing,2016,1932,621304,111,,75.5680895343,23.8579706553,0.0059923966,0.0040138161,0.0019785805
1011157502,61,WEST 62 STREET,Multifamily Housing,2017,1980,318448,103.9,,78.4143674949,25.591184746,0.0065398432,0.0041648872,0.002374956
1011157502,61,WEST   62 STREET    ,Multifamily Housing,2016,1980,318448,101.5,,74.9849831056,26.6391866176,0.0061922198,0.0039827539,0.0022091519
1011157503,30,WEST 63 STREET,Multifamily Housing,2017,1980,687320,116.5,,62.7411773264,30.2553123727,0.0061402258,0.0033325089,0.0028077169
1011157503,30,WEST   63 STREET    ,Multifamily Housing,2016,1980,687320,113.2,,60.7317076471,29.6576603329,0.0056854158,0.0032257173,0.0024596985
1011160024,3,WEST 63 STREET,Other,2017,1930,249575,174.2,111.9743247521,5.1958465391,62.5723193429,0.0135177802,0.0002760693,0.0132417109
1011160024,3,WEST   63 STREET    ,Other,2016,1930,249575,172.1,109.951310027,5.5966046279,62.0051122909,0.0127400581,0.0002973054,0.0124427527
1011160029,33,CENTRAL PARK WEST,K-12 School,2017,1903,75440,72.2,,2.6521036585,32.5291025981,0.006426299,0.0034080064,0.0030182927
1011160029,33,CENTRAL PARK WEST   ,K-12 School,2016,1903,75440,81,,2.9578724814,25.5107781018,0.0067576882,0.0046420997,0.0021155885
1011167501,20,WEST 64 STREET,Multifamily Housing,2017,1970,1182195,152.4,,82.2277247831,37.4230062722,0.0097296977,0.0062569204,0.0034728619
1011167501,20,WEST   64 STREET    ,Multifamily Housing,2016,1970,1182195,153.4,,15.8134463435,40.2228212774,0.0108922809,0.0075564522,0.0033358287
1011167502,15,WEST 63 STREET,Multifamily Housing,2017,1999,205661,84.2,13.7704883279,0.0421061844,35.5325521125,0.0042142166,2.4311853000812E-06,0.0042117854
1011167502,15,WEST   63 STREET    ,Multifamily Housing,2016,1999,205661,91.5,18.57153471,0.0741044729,35.0299857533,0.0041422535,3.88989648012992E-06,0.0041383636
1011170001,1930,BROADWAY,Multifamily Housing,2017,2002,460000,105.5,,55.4833584783,40.2682145652,0.0067952174,0.0030582609,0.0037369565
1011170001,1930,BROADWAY            ,Multifamily Housing,2016,2002,460000,110.4,,44.9189586957,40.4577267391,0.0069576087,0.0036023913,0.0033554348
1011170029,1,WEST 64 STREET,Multifamily Housing,2017,1945,119866,43.8,,22.820981763,16.4042839504,0.003341231,0.0018186975,0.0015225335
1011170029,1,WEST   64 STREET    ,Multifamily Housing,2016,1945,119866,81,,1.8192565031,17.6403025045,0.0066307377,0.005167437,0.0014633007
1011170036,46,CENTRAL PARK WEST,Multifamily Housing,2017,1907,122273,66.5,,0.954012742,19.0952965904,0.0057338906,0.0039616269,0.0017722637
1011170036,46,CENTRAL PARK WEST   ,Multifamily Housing,2016,1907,122273,72.4,,0.8576774922,16.6201532636,0.0060095033,0.0046314395,0.0013780638
1011170039,10,WEST 65 STREET,Multifamily Housing,2017,1939,82230,79.6,,1.5051282987,18.3759102517,0.0062799465,0.0045749726,0.0017049739
1011170039,10,WEST   65 STREET    ,Multifamily Housing,2016,1939,82230,33.1,,1.3499075763,18.122367749,0.0025988082,0.0010957072,0.0015031011
1011177502,43,WEST 64 STREET,Multifamily Housing,2017,1911,98872,158.3,73.0645207946,29.2029088114,67.3345517437,0.0126506999,0.0015515009,0.0111002104
1011177502,43,WEST   64 STREET    ,Multifamily Housing,2016,1911,98872,170.9,73.8633111498,38.3168389433,70.8929140707,0.0128185937,0.0020349543,0.0107836395
1011180005,41,WEST 65 STREET,Office,2017,1928,64294,139.3,,93.9813030765,45.3442560737,0.0091999253,0.0049911345,0.0042072355
1011180005,41,WEST   65 STREET    ,Office,2016,1927,64294,,15401.0655115563,126.9497433664,,,0.0067424643,
1011180022,5,WEST 65 STREET,Multifamily Housing,2017,1968,400000,47.9,,19.6819505,29.68417225,0.0038,0.0010455,0.00275475
1011180022,5,WEST   65 STREET    ,Multifamily Housing,2016,1968,400000,52.1,,22.2175445,31.4945505,0.003792,0.00118,0.002612
1011180036,55,CENTRAL PARK WEST,Multifamily Housing,2017,1930,231733,56.2,,,16.9833394467,0.0046139307,0.0030379791,0.0015759516
1011180036,55,CENTRAL PARK WEST   ,Multifamily Housing,2016,1930,231733,54.1,,,16.3055059055,0.0042773364,0.0029249179,0.0013524185
1011187502,22,WEST 66 STREET,Multifamily Housing,2017,1986,60702,96.6,,46.8509521927,41.2029850746,0.0063128068,0.0024892096,0.0038235972
1011187502,22,WEST   66 STREET    ,Multifamily Housing,2016,1986,60702,111.2,,58.6176649863,42.8029669533,0.0066637014,0.0031135712,0.0035501301
1011190001,147,COLUMBUS AVENUE,Office,2017,1988,133835,83.4,,,68.0080038854,0.0063107558,0,0.0063107558
1011190001,147,COLUMBUS AVENUE     ,Office,2016,1988,133835,86.2,,,70.3257884709,0.005832555,0,0.005832555
1011190008,77,WEST 66 STREET,Office,2017,1988,287822,124.9,,44.065428633,84.1957487614,0.0102076978,0.0023945355,0.0078135097
1011190008,77,WEST   66 STREET    ,Office,2016,1988,287822,139,,49.8579698564,92.7050607667,0.0104088638,0.0027204314,0.0076884324
1011190021,47,WEST 66 STREET,Office,2017,1988,347053,183.3,20.0196678893,,34.9162407471,0.004569619,0,0.004569619
1011190021,47,WEST   66 STREET    ,Office,2016,1985,347053,350.6,,37.505476397,231.8522047065,0.0213200866,0.0020916114,0.0192284752
1011190029,65,CENTRAL PARK WEST,Multifamily Housing,2017,1929,182048,76.2,,60.6401048075,16.0003196959,0.0047059017,0.0032211285,0.0014847732
1011190029,65,CENTRAL PARK WEST   ,Multifamily Housing,2016,1929,182048,31.8,,15.9676316136,16.0525075804,0.0021796449,0.000848128,0.001331517
1011190036,70,CENTRAL PARK WEST,Multifamily Housing,2017,1900,126557,66.4,,,15.2060304843,0.0051897564,0.0037793247,0.0014112218
1011190036,70,CENTRAL PARK WEST   ,Multifamily Housing,2016,1900,126557,34.9,,,14.5289292572,0.0027023397,0.001497349,0.0012049906
1011190047,40,WEST 67 STREET,Multifamily Housing,2017,1988,56245,49.9,,0.9925628945,15.7775002222,0.0040110232,0.002547782,0.0014650191
1011190050,50,WEST 67 STREET,Multifamily Housing,2017,1917,74013,58.6,,,15.6922594679,0.0055247051,0.0040682042,0.0014565009
1011190050,50,WEST   67 STREET    ,Multifamily Housing,2016,1917,84062,65.2,,,14.1322416788,0.0052532654,0.0040815113,0.0011717542
1011190061,149,COLUMBUS AVENUE,Office,2017,1988,99769,437.9,,64.5170343493,221.8557517866,0.0240866401,0.0034990829,0.0205885596
1011190061,149,COLUMBUS AVENUE     ,Office,2016,1988,99769,422.7,,47.2072447353,228.72910824,0.0215818541,0.0026130361,0.0189698203
1011200011,33,WEST 67 STREET,Multifamily Housing,2017,1904,66847,54.6,,1.4650365761,11.2067497419,0.0046703667,0.003630679,0.0010396876
1011200011,33,WEST   67 STREET    ,Multifamily Housing,2016,1904,66847,62.2,,1.5843074484,11.7902523673,0.0051909585,0.0042126049,0.0009783536
1011200014,27,WEST 67 STREET,Multifamily Housing,2017,1902,59431,14.9,,,15.6034140432,0.0014487389,0,0.0014487389
1011200014,27,WEST   67 STREET    ,Multifamily Housing,2016,1902,59431,41,,,14.4448907136,0.0033181336,0.0021201057,0.001198028
1011200017,17,WEST 67 STREET,Multifamily Housing,2017,1931,61568,62.4,,2.1869640073,12.7821855509,0.0052381107,0.0040508056,0.0011856809
1011200017,17,WEST   67 STREET    ,Multifamily Housing,2016,1931,61568,67.4,,2.0282127079,13.513443672,0.0055272219,0.0044065099,0.0011207121
1011200023,11,WEST 67 STREET,Multifamily Housing,2017,1917,212000,69.7,,,5.1297985849,0.0054221698,0.0049457547,0.0004759434
1011200023,11,WEST   67 STREET    ,Multifamily Housing,2016,1917,212000,73.8,,,4.9910495283,0.0057240566,0.0053103774,0.0004141509
1011200029,75,CENTRAL PARK WEST,Multifamily Housing,2017,1929,117150,72.1,,52.9867690994,20.598396927,0.0047255655,0.0028143406,0.0019112249
1011200029,75,CENTRAL PARK WEST   ,Multifamily Housing,2016,1929,117150,75.3,,55.2470670081,21.5954340589,0.0047255655,0.0029346991,0.0017908664
1011200051,48,WEST 68 STREET,Multifamily Housing,2017,1986,65000,60.3,,34.1547661538,26.1197138462,0.0042384615,0.0018138462,0.0024246154
1011200051,48,WEST   68 STREET    ,Multifamily Housing,2016,1986,65000,61.8,,34.88,26.8523876923,0.00408,0.0018523077,0.0022276923
1011200057,60,WEST 68 STREET,Multifamily Housing,2017,1920,61908,50.7,,2.3391048007,16.0860373457,0.0044307682,0.0029382309,0.0014925373
1011200057,60,WEST   68 STREET    ,Multifamily Housing,2016,1920,61908,73,,2.4140611876,16.1335320152,0.0061090651,0.0047699813,0.0013374685
1011200061,74,WEST 68 STREET,Multifamily Housing,2017,1924,51428,60.8,,1.4718830209,14.9283542039,0.0052597807,0.0038733764,0.0013844598
1011200061,74,WEST   68 STREET    ,Multifamily Housing,2016,1924,51428,66.7,,1.5775939177,15.527061134,0.0056097846,0.0043206036,0.0012872365
1011207501,45,WEST 67 STREET,Multifamily Housing,2017,1983,217198,82.1,,49.9893654638,37.8505115148,0.0061676443,0.002655181,0.0035124633
1011207501,45,WEST   67 STREET    ,Multifamily Housing,2016,1983,217198,79.6,,49.0141842927,36.1530801389,0.0056018011,0.0026031547,0.002998186
1011210017,25,WEST 68 STREET,Multifamily Housing,2017,1925,106519,74.1,,2.1056074503,14.3482214441,0.0057830058,0.0044508491,0.0013312179
1011210017,25,WEST   68 STREET    ,Multifamily Housing,2016,1925,106519,76.9,,2.1786178992,14.2857893897,0.005852477,0.0046677119,0.0011847652
1011210029,80,CENTRAL PARK WEST,Multifamily Housing,2017,1968,225552,121.3,,65.7321872562,19.665693942,0.0053162907,0.0034914343,0.0018248564
1011210029,80,CENTRAL PARK WEST   ,Multifamily Housing,2016,1968,225552,101.5,,51.2172833759,20.2529558594,0.0043998723,0.002720437,0.0016798787
1011210036,88,CENTRAL PARK WEST,Multifamily Housing,2017,1910,132291,71.5,,1.2653922036,21.5574150925,0.0063027719,0.0043018799,0.002000892
1011210036,88,CENTRAL PARK WEST   ,Multifamily Housing,2016,1910,132291,67.6,,1.5633860202,22.5944969801,0.0057645645,0.0038906653,0.0018738992
1011220029,91,CENTRAL PARK WEST,Multifamily Housing,2017,1929,209355,57.8,,1.0987824509,15.000438012,0.0049499654,0.0035580712,0.0013918942
1011220029,91,CENTRAL PARK WEST   ,Multifamily Housing,2016,1929,209355,15.4,,1.2441427241,15.5710166941,0.0013575028,6.59167442860214E-05,0.0012915861
1011220040,18,WEST 70 STREET,Multifamily Housing,2017,1926,60300,65.6,,3.1762271973,15.5893532338,0.0051492537,0.0037031509,0.0014461028
1011220040,18,WEST   70 STREET    ,Multifamily Housing,2016,1926,60300,81.6,,,16.1245787728,0.0063117745,0.004973466,0.0013366501
1011220047,30,WEST 70 STREET,Multifamily Housing,2017,1916,58361,76,,,15.0665992701,0.0059234763,0.0045252823,0.001398194
1011220047,30,WEST   70 STREET    ,Multifamily Housing,2016,1916,58361,76.9,,,15.4219632974,0.0058429431,0.0045646922,0.0012782509
1011230029,101,CENTRAL PARK WEST,Multifamily Housing,2017,1930,384336,58.8,,42.9834254402,20.3461231839,0.0042379585,0.0023497669,0.0018881916
1011230029,101,CENTRAL PARK WEST   ,Multifamily Housing,2016,1930,384336,66.9,,,20.2224485867,0.0056458411,0.0039686628,0.0016771783
1011240005,59,WEST 71 STREET,Multifamily Housing,2017,1924,54976,75.9,,37.600298312,15.4051058644,0.0051222352,0.0036925204,0.0014297148
1011240005,59,WEST   71 STREET    ,Multifamily Housing,2016,1924,54976,78.6,,1.5952033615,16.036459546,0.0059407742,0.004611103,0.0013296711
1011240021,17,WEST 71 STREET,Multifamily Housing,2017,1923,71907,76,,1.7267081091,17.5190064945,0.005928491,0.00430278,0.001625711
1011240021,17,WEST   71 STREET    ,Multifamily Housing,2016,1923,71907,85.5,,1.7149234428,17.8176672647,0.0065403925,0.0050634848,0.0014782984
1011240027,115,CENTRAL PARK WEST,Multifamily Housing,2017,1931,617569,74.6,,50.326809312,22.3805127848,0.0050776512,0.0030007983,0.002076853
1011240027,115,CENTRAL PARK WEST   ,Multifamily Housing,2016,1931,617569,79.4,,50.1449514143,22.1718204767,0.005231966,0.0033931431,0.0018388229
1011240042,12,WEST 72 STREET,Multifamily Housing,2017,1950,178893,81.2,,55.94549088,23.6038883578,0.0052880772,0.0030973822,0.002190695
1011240042,12,WEST   72 STREET    ,Multifamily Housing,2016,1950,178893,84.7,,54.7930315887,23.1498152527,0.0053333557,0.0034132135,0.0019201422
1011240046,20,WEST 72 STREET,Multifamily Housing,2017,1925,127961,81.8,,1.0056798556,33.3193965349,0.0071045084,0.00401216,0.0030923484
1011240046,20,WEST   72 STREET    ,Multifamily Housing,2016,1925,127961,82.1,,1.1851884559,28.5958331054,0.0067629981,0.0043911817,0.0023718164
1011240059,50,WEST 72 STREET,Multifamily Housing,2017,1927,143791,83.3,,61.09213859,22.2213886822,0.0053070081,0.0032449875,0.0020620206
1011240059,50,WEST   72 STREET    ,Multifamily Housing,2016,1927,143791,84.4,,61.6206876647,22.7541508161,0.0051602673,0.0032728057,0.0018867662
1011247501,34,WEST 72 STREET,Multifamily Housing,2017,1925,136189,58.2,,36.4817011653,21.5512390869,0.0039379098,0.0019377483,0.0020001615
1011247501,34,WEST   72 STREET    ,Multifamily Housing,2016,1925,136189,71,,35.4269757469,20.5828077157,0.0046809948,0.0029745427,0.0017071863
1011250002,49,WEST 72 STREET,Multifamily Housing,2017,1930,51360,84.8,,75.6447059969,19.5606055296,0.0058333333,0.0040186916,0.0018146417
1011250002,49,WEST   72 STREET    ,Multifamily Housing,2016,1930,51360,79.6,,69.8955140187,19.5619957165,0.005334891,0.0037130062,0.0016218847
1011250009,37,WEST 72 STREET,Multifamily Housing,2017,1929,80281,83.4,,3.1483364682,14.486075161,0.0064647924,0.0051195177,0.0013440291
1011250009,37,WEST   72 STREET    ,Multifamily Housing,2016,1929,80281,88.4,,3.2731804537,14.3900374933,0.0066939874,0.0055006789,0.0011933085
1011250024,15,WEST 72 STREET,Multifamily Housing,2017,1964,625517,103.9,,66.415678231,19.0216152399,0.006159385,0.0043941252,0.0017652598
1011250024,15,WEST   72 STREET    ,Multifamily Housing,2016,1964,625517,105.3,,62.2231803452,19.1389225233,0.0061590652,0.0045718981,0.001587327
1011250025,121,CENTRAL PARK WEST,Multifamily Housing,2017,1900,309608,57.3,,62.1343020852,24.6141698535,0.005584481,0.0033003023,0.0022841787
1011250025,121,CENTRAL PARK WEST   ,Multifamily Housing,2016,1900,309608,52.5,,54.5698832072,24.8566119093,0.0049598202,0.0028985039,0.0020613162
1011257501,41,WEST 72 STREET,Multifamily Housing,2017,1928,141885,93,,1.9017901822,14.3064742573,0.0050639602,0.0037361243,0.0013278359
1011257501,41,WEST   72 STREET    ,Multifamily Housing,2016,1928,141885,96.3,,2.1002375163,14.6325333897,0.0050928569,0.0038799027,0.0012136589
1011257502,27,WEST 72 STREET,Multifamily Housing,2017,1925,255908,72.7,,49.4145341295,24.2042655954,0.0048708911,0.0026247714,0.0022461197
1011257502,27,WEST   72 STREET    ,Multifamily Housing,2016,1925,259240,76.5,,52.0860060176,24.4431414905,0.0047936275,0.0027665484,0.0020270792
1011260014,23,WEST 73 STREET,Multifamily Housing,2017,1926,289066,78.9,,2.8415901559,25.9200241467,0.0067275294,0.0043221963,0.002405333
1011260014,23,WEST   73 STREET    ,Multifamily Housing,2016,1926,289066,78.9,,2.725605917,25.4848660859,0.0064698027,0.0043560986,0.0021137041
1011260029,135,CENTRAL PARK WEST,Multifamily Housing,2017,1954,217280,39.2,,31.2560244845,21.1059540685,0.0036188328,0.00166007,0.0019587629
1011260029,135,CENTRAL PARK WEST   ,Multifamily Housing,2016,1954,217280,15.3,,0.8599507548,19.6119463365,0.0016720361,4.55633284241532E-05,0.0016264728
1011260038,8,WEST 74 STREET,Multifamily Housing,2017,1941,71890,153.7,,60.8844888023,20.3573348171,0.0111573237,0.0092683266,0.0018889971
1011260038,8,WEST   74 STREET    ,Multifamily Housing,2016,1941,71890,110.8,,16.0026846571,20.1544971484,0.0085561274,0.0068841285,0.0016719989
1011267502,54,WEST 74 STREET,Multifamily Housing,2017,1985,74052,105.1,,3.9985415654,46.6252255172,0.0090395938,0.0047129044,0.0043266894
1011267502,54,WEST   74 STREET    ,Multifamily Housing,2016,1985,74052,62,,4.6143250689,45.1779452277,0.0051423324,0.0013963161,0.0037473667
1011270029,145,CENTRAL PARK WEST,Multifamily Housing,2017,1930,490265,46.5,,25.3273886572,22.8400269242,0.0034648608,0.0013451909,0.002119466
1011270029,145,CENTRAL PARK WEST   ,Multifamily Housing,2016,1930,490265,80.3,,58.7698516109,24.427731329,0.0051474203,0.0031215771,0.0020258432
1011280001,321,COLUMBUS AVENUE,Multifamily Housing,2017,1898,111854,104.8,,24.6704740108,36.4641622115,0.0079362383,0.0045523629,0.0033838754
1011280001,321,COLUMBUS AVENUE     ,Multifamily Housing,2016,1898,111854,84,,1.565569403,36.7430534447,0.0065192125,0.0034723836,0.0030468289
1011280029,151,CENTRAL PARK WEST,Multifamily Housing,2017,1907,124867,57.2,,46.8288915406,14.8013798682,0.003860908,0.0024874466,0.0013734614
1011280029,151,CENTRAL PARK WEST   ,Multifamily Housing,2016,1907,124867,60.3,,50.571246206,14.3415610209,0.0038753233,0.002686058,0.0011892654
1011290029,170,CENTRAL PARK WEST,Other,2017,1938,155933,218.9,164.608646021,9.6207031225,103.0127759999,0.0210000449,0.000511117,0.0204895692
1011290029,170,CENTRAL PARK WEST   ,Other,2016,1938,155933,218.9,164.2278683794,9.8409926058,103.1457754292,0.0199816588,0.0005226604,0.0194589984
1011290039,6,WEST 77 STREET,Multifamily Housing,2017,1928,176891,48.6,,37.1709301208,15.3078455094,0.0033947459,0.001974097,0.0014206489
